,new_imdb_id,title_name,content_category,keyword_list,genre_list,Dominant_Topic,Topic_Perc_Contrib
5264,tt0139780,Lifestories: Families in Crisis,series,"['Teens', 'Social Issues', 'Drama', 'Learning', 'Teen Angst', 'Anthology', 'Young Adults', 'United States', 'Family', 'Serious', 'Educational', 'Guns', 'Emmy Winner', '1990s', 'Informative', 'Relatives', 'Based on a True Story']","['Short', 'Drama', 'Family']",3,0.43575522
5265,tt5169608,Mamon,series,"['Business', 'Thriller', 'Crimes', 'Sleuthing', '2010s', 'Siblings', 'Plot Twists', 'Partners', 'Non-English', 'Czech Republic', 'Fighting the System', 'Edgy', 'Mysterious', 'Business Executives', 'Hidden Truth', 'Cover-Ups', 'Hackers', 'Drama', 'Vindication', 'Journalists', 'Searches', 'Investigations', 'Mysteries', 'Lies', 'Scandals', 'Suicides', 'Murder']","['Crime', 'Thriller']",5,0.45727402
5266,tt14402926,Batman: The Long Halloween Part Two,movies,"['Vigilantes', 'Detectives', 'Murder', 'Mysteries', 'Organized Crime', 'Crimes', 'Criminals', 'Secret Identities', 'Investigations', 'Animation', 'Heroes', 'Good vs Evil', 'Corruption', 'Thrilling', 'Based on a Comic', 'DC Comics', 'Violent', 'Gotham City', 'Suspenseful', 'Partners', 'Police']","['Animation', 'Action', 'Crime', 'Horror', 'Mystery', 'Sci-Fi']",5,0.43029153
5267,tt0245429,Spirited Away,movies,"['Amusement Parks', 'Journeys', 'Dragons', 'Rescues', 'Danger', 'Fantasy', 'Idealistic Outsider', 'New Identities', 'Self-Discovery', 'Isolation', 'Imaginative', 'Sincere', 'Critically Acclaimed', 'Award-Winning', '2000s', 'Adventures', 'Bittersweet', 'Classic', 'Japan', 'Exciting', 'Children', 'Monsters', 'Family', 'Deities', 'Witches', 'Youth', 'Anime', 'Parents', 'Fish Out of Water', 'Fictional World']","['Animation', 'Adventure', 'Family', 'Fantasy', 'Mystery']",0,0.451441
5268,tt1118072,Coma,movies,"['Family', 'Relatives', 'Emotional', 'Thought-Provoking', 'Informative', 'Recovery', 'Mortality', 'Doctors', 'Reality Show', 'Trauma', 'Documentary', 'Mysteries', 'Intense', 'Florida', 'Intrigue', 'Nurses', 'Hope', 'Medical', '2000s', 'Hospitals', 'Patients', 'United States', 'Health']",['Documentary'],1,0.3166608
5269,tt0116778,Kingpin,movies,"['Danger', 'Humor', 'Buddies', 'Religion', 'Pursuing a Dream', 'Clever', 'Comedy', 'Revenge', 'Pennsylvania', 'Crude Humor', 'Against the Odds', 'Bowling', 'Flashbacks', 'Cons or Frauds', 'Betrayal', 'On the Road', 'Fish Out of Water', 'Sports', 'Funny', 'Prodigies', 'Seductresses', 'Road Trips', 'Offbeat', 'Rivals', 'Silly', 'Duplicity', 'Nevada', 'Amputees', 'Underdogs']","['Comedy', 'Sport']",2,0.5692636
5270,tt0134119,The Talented Mr. Ripley,movies,"['Suspenseful', 'Cons or Frauds', 'Forgeries', 'Based on a Novel', 'Obsession', 'Critically Acclaimed', 'On the Run', 'Manipulation', 'Imposters', 'Role Reversal', 'Wealth', 'Murder', 'Young Adults', 'Rich vs Poor', 'New Identities', 'Boyfriends or Girlfriends', 'Lies', 'Socialites', 'Rome', 'Duplicity', 'Adulthood', 'Jealousy', 'Desire', 'Complex', 'Glamour', 'Secret Identities', 'Award-Nominated', 'Unlikely Friendship', 'Psychological', 'Dark']","['Crime', 'Drama', 'Thriller']",4,0.3394636
5271,tt0167261,The Lord of the Rings: The Two Towers (Extended Edition),movies,"['Buddies', 'Friendship', 'Jealousy', 'Morality', 'Spirits or Ghosts', 'Quests', 'Award-Winning', 'Survival', 'Genocide', 'Revenge', 'Temptation', 'Fantasy', 'Kidnappings', 'Grief', 'Showdowns', 'Imprisonment', 'Betrayal', 'Teamwork', 'Animosity', 'Violence', 'Courage', 'Invasions', 'Remorse', 'Ambition', 'Based on a Novel', 'Mortality', 'Journeys', 'Wars', 'Medieval', 'Wizards', 'Protectors', 'Love', 'Obsession', 'Witchcraft or Wizardry', 'Destruction', 'Rescues', 'Guilt', 'Corruption', 'Cruelty', 'Leadership', 'Abductions', 'Monsters', 'Oppression', 'Relationships', 'Justice', 'Lies', 'Death', 'Crises', 'Middle Earth', 'Magic', 'Warriors', 'Fear', 'Underdogs', 'Mishaps or Misfortunes', 'Heroes', 'Wilderness', 'Redemption', 'Epic', 'Escapes', 'Greed', 'Missions', 'Immortality', 'Good vs Evil', 'Conflict', 'Sacrifice', 'Pursuits', 'Abuse of Authority', 'Returning Home', 'Secrets', 'Action-Packed']","['Action', 'Adventure', 'Drama', 'Fantasy']",7,0.6129507
5272,tt0167261,The Lord of the Rings: The Two Towers,movies,"['Buddies', 'Friendship', 'Jealousy', 'Morality', 'Spirits or Ghosts', 'Quests', 'Award-Winning', 'Survival', 'Genocide', 'Revenge', 'Temptation', 'Fantasy', 'Kidnappings', 'Grief', 'Showdowns', 'Imprisonment', 'Betrayal', 'Teamwork', 'Animosity', 'Violence', 'Courage', 'Invasions', 'Remorse', 'Ambition', 'Based on a Novel', 'Mortality', 'Journeys', 'Wars', 'Medieval', 'Wizards', 'Protectors', 'Love', 'Obsession', 'Witchcraft or Wizardry', 'Destruction', 'Rescues', 'Guilt', 'Corruption', 'Cruelty', 'Leadership', 'Abductions', 'Monsters', 'Oppression', 'Relationships', 'Justice', 'Lies', 'Death', 'Crises', 'Middle Earth', 'Magic', 'Warriors', 'Fear', 'Underdogs', 'Mishaps or Misfortunes', 'Heroes', 'Wilderness', 'Redemption', 'Epic', 'Escapes', 'Greed', 'Missions', 'Immortality', 'Good vs Evil', 'Conflict', 'Sacrifice', 'Pursuits', 'Abuse of Authority', 'Returning Home', 'Secrets', 'Action-Packed']","['Action', 'Adventure', 'Drama', 'Fantasy']",7,0.6129478
5273,tt0934706,Superman: Doomsday,movies,"['Action-Packed', 'Death', 'Fantasy World', 'Metropolis', 'Despair', 'Grief', 'Based on a Comic', 'Romance', 'Animation', 'Action', 'Battles', 'Superpowers', 'Exciting', 'Adventures', 'Good vs Evil', 'Superheroes', 'Secret Identities', 'Rivals', 'Fantasy', 'Satisfying', 'Genetic Engineering', '2000s', 'Fighting', 'Super-Villains', 'Award-Winning', 'Protecting the Innocent', 'Dramatic', 'Couples']","['Animation', 'Action', 'Adventure', 'Drama', 'Sci-Fi']",0,0.64238805
5274,tt1870479,Newsroom,series,"['Thought-Provoking', 'Power Struggle', 'Journalists', 'Fighting the System', 'Emmy Winner', 'Workplace Politics', 'Relationships', 'United States', 'Politics', 'Starting Over', 'Employees', 'Self-Discovery', 'Media', 'Bosses', 'Witty', 'Hotshot', 'Big Cities', 'Fame', 'Morality', 'Revolutions or Rebellions', 'Entertainment', 'Fast', 'Workplaces', 'Egos', 'Drama', 'Current Events', 'Worklife Balance', 'Teamwork', 'Idealism', 'Film Crew']",['Drama'],2,0.35816032
5275,tt0119164,The Full Monty,movies,"['Heart-Warming', 'Death', 'Dry', 'Parents', 'Working Class', 'Humor', 'Award-Winning', 'Strippers', 'Small Towns', 'Power Struggle', 'Comedy', 'Buddies', 'Unemployment', 'Critically Acclaimed', 'Drama', 'Offbeat', 'Dancers', 'England', 'Single Parents', 'Underdogs', 'Witty', 'Unemployed People', 'Media', 'Dance', 'Job Loss']","['Comedy', 'Drama']",2,0.41404215
5276,tt2795078,Gasland Part II,movies,"['Business Executives', 'Interviews', 'Serious', 'Heavy', 'Environmental', 'Danger', 'Climate Change', 'Sequel', 'Business', 'Politics', 'Documentary', 'Emmy Nominated', 'United States', 'Corruption', 'Professors', 'Politicians', 'Oppression', 'Quirky', 'Small Towns', 'Power Struggle', '2010s', 'Investigations', 'Award-Winning', 'Journalists', 'Raw', 'Controversial', 'Greed']",['Documentary'],6,0.51633507
5277,tt5140878,Annabelle: Creation,movies,"['Family', '1940s', 'Demonic Possession', 'California', 'Award-Winning', 'Violence', 'Investigations', 'Mysteries', 'Supernatural', 'Suspenseful', '1930s', 'Horror', 'United States', 'Demons', 'Crises', 'Scary', 'Devils', 'Death', 'Destruction']","['Horror', 'Mystery', 'Thriller']",7,0.74947333
5278,tt3532216,American Made,movies,"['Pilots', 'Money', 'Criminal Protagonist', 'United States', 'Retro', 'Thriller', 'Comedy', 'South America', 'Corruption', 'Media', 'Louisiana', 'Cover-Ups', 'Period Piece', 'Crimes', 'Organized Crime', 'Action', 'Weapons Trade', 'Thrilling', 'Married Life', 'Drug Dealers', 'Aircrafts', 'Arkansas', 'Award-Nominated', 'Based on a True Story', 'Drugs', 'Suspenseful', 'Starting Over', 'Drug Trade', 'CIA', 'Tense']","['Action', 'Comedy', 'Crime', 'Drama']",5,0.41510344
5279,tt0261392,Jay and Silent Bob Strike Back,movies,"['Buddies', 'Comedy', 'Loyal Sidekick', 'Robberies', 'Funny', 'Ensemble Cast', 'Epic', 'Adult Humor', 'Actors or Actresses', 'Irreverent', 'Stoners', 'Comic Books', 'Offbeat', 'Hollywood']",['Comedy'],2,0.6358579
5280,tt0043153,Young Man with a Horn,movies,"['Musical Performances', 'Music', 'Mental Health', '1950s', 'Alcoholism', 'Relationships', 'Showbiz', 'New York City', 'Based on a Novel', 'Musicians', 'Lighthearted', 'Based on a True Story', 'Dramatic']","['Biography', 'Drama', 'Music', 'Romance']",3,0.4337393
5281,tt0100602,A Shock to the System,movies,"['New York City', 'Workplace Politics', 'Spouses', 'Cynical', 'Coworkers', 'Rise to the Top', 'Thriller', 'Based on a Novel', 'Revenge', 'Rivals', 'Business', 'Satire', 'Midlife Crisis', 'Drama', '1990s', 'Duplicity', 'Rape', 'Murder', 'Semi-Serious', 'Crude Humor', 'Edgy', 'Crimes', 'Pessimistic']","['Comedy', 'Crime', 'Thriller']",4,0.38801283
5282,tt0112642,Casper,movies,"['Satisfying', 'Based on a Comic', 'US New England', 'Mortality', 'Youth', 'Horror', 'Supernatural', 'Mansions', 'Supernatural Powers', 'Revenge', 'Imaginative', 'Heart-Warming', 'Spirits or Ghosts', 'Children', 'Comedy', 'Family', 'Fathers', 'Inheritance', 'Fantasy', 'Fun', 'Unlikely Friendship', 'Afterlife']","['Comedy', 'Family', 'Fantasy']",0,0.39295036
5283,tt0082992,Rich and Famous,movies,"['Colleges', 'Relationships', 'Friendship', 'Intense', 'Buddies', 'Dramatic']",['Drama'],7,0.67838645
5284,tt0100740,Tales From the Darkside: The Movie,movies,"['Media', 'Horror', 'Comedy', 'Rivals', 'Suspenseful', 'Affairs or Infidelity', 'Based on a Short Story', '20th Century', 'Tense', 'Murder', 'Fantasy', 'Assassins', 'Monsters', 'Mummies', 'Based on a TV Series', 'Death', 'Scary', 'Danger', 'United States', 'Revenge']","['Comedy', 'Fantasy', 'Horror', 'Thriller']",5,0.6278426
5285,tt12890926,Between The World And Me,movies,"['Abuse', 'Powerful', 'Civil Rights', '20th Century', 'Disturbing', 'Black Lives Matter', 'Emmy Nominated', 'Animation', 'Archival Footage', 'Social Commentary', 'Social Issues', 'Documentary', 'Interviews', 'Racism', 'Award-Winning', 'Protests', 'Based on a Stage Play', 'Writers', 'Community', 'Celebrities', 'Activism', 'Current Events', 'Working Class', 'Based on a Novel', 'Oppression', 'Discrimination', 'Actors or Actresses', 'Maryland', 'Sad', '21st Century']",['Documentary'],6,0.51872575
5286,tt10349958,Unmasking Jihadi John: Anatomy of a Terrorist,movies,"['Political Unrest', 'Violence', 'Hostages', 'Religion', 'Award-Winning', '21st Century', 'Interviews', 'Origin', 'Terrorism', 'Zealotry', 'Politics', 'Award-Nominated', 'Political or Government Workers', 'Discovering the Truth', 'Documentary', 'Terrorists', 'Searches', 'London', 'Middle East', 'Chilling', 'Death', 'Archival Footage', 'Victims', 'Thought-Provoking', 'CIA', 'Danger', 'Culture Clash', 'Media']",['Documentary'],6,0.31832597
5287,tt10534868,Mo Willems and the Storytime All-Stars Present: Don't Let the Pigeon Do Storytime!,special,"['Family', 'Writers', 'Fun', 'Puppets', 'Energetic', 'Sketch Comedy', 'Musical Performances', 'Comedy', 'Based on a Childrens Book', 'Theaters', 'Silly', 'Washington D.C.', '2020s', 'Music', 'Humanized Animals', 'Comedians', 'Celebrities', 'Artists', 'Actors or Actresses']","['Comedy', 'Family']",3,0.6748262
5288,tt5713026,Empire Falls (Part 2),movies,"['Emmy Winner', 'Generosity', 'Small Business Owners', 'Morality', 'Exes', 'Small Towns', 'Daughters', 'True Purpose', 'Emotional', 'Quality of Life', 'Parents', 'Interpersonal Relations', 'Haunted By the Past', 'Golden Globe Winner', 'Maine', '2000s', 'Beautiful', 'Family']","['Drama', 'Romance']",4,0.3931098
5289,tt0056048,Gypsy,movies,"['Mothers', 'Strippers', 'Showbiz', '1920s', 'Daughters', 'Based on a Stage Play', 'Dramatic', 'Introspection', 'Heavy']","['Biography', 'Comedy', 'Drama', 'Musical']",4,0.48123255
5290,tt0241760,The New Guy,movies,"['2000s', 'Pursuing a Dream', 'Clever', 'Crude Humor', 'Bullies', 'Comedy', 'Danger', 'Coming of Age', 'Rivals', 'Students', 'Power Struggle', 'Teens', 'Silly', 'Makeovers', 'Texas', 'Underdogs', 'Romance', 'Criminals', 'Fun', 'Starting Over', 'High Schools', 'Humor', 'Adolescence', 'Love']",['Comedy'],2,0.49976712
5291,tt0112281,Ace Ventura: When Nature Calls,movies,"['Jungles', 'Egos', 'Danger', 'Detectives', 'Plot Twists', 'Fun', 'Private Investigators', 'Silly', 'Funny', 'Crimes', 'Africa', 'Comedy', 'Culture Clash', 'Married Life', 'Slapstick Comedy', 'Discovering the Truth', 'Crude Humor', 'Sequel', 'Arranged Marriages', 'Chaotic']","['Adventure', 'Comedy', 'Crime']",2,0.6184794
5292,tt0103016,Switch,movies,"['Reincarnation', 'Regret', 'Role Reversal', 'Purgatory', 'Based on a Stage Play', 'Feminism', 'Death', 'Heaven', 'Redemption', 'Afterlife', 'Sex', 'New York City', 'Imaginative', 'Murder', 'Miracles', 'Introspection', 'Funny', 'Gender', 'Misogyny', 'Self-Discovery', 'Romcom', 'Fish Out of Water', '1990s', 'Secrets', 'Challenges', 'Clever', 'New Identities', 'Fantasy', 'Devils', 'Philanderers']","['Comedy', 'Fantasy']",4,0.36209178
5293,tt0414993,The Fountain,movies,"['Discovering the Truth', 'Space', 'Complex', 'Spouses', 'Sorrow', 'Future', 'Epic', 'Reincarnation', 'Scientists', 'Award-Winning', 'Psychological', 'Romance', 'Science Fiction', 'Surreal', 'Obsession', 'Drama', 'Imposters', 'Illnesses', 'Mortality', 'Mourning', 'Royalty', 'Immortality', 'Fantasy', 'Hope', 'Spain', 'Latin America', 'Love', 'Death', 'Laboratories']","['Drama', 'Mystery', 'Romance', 'Sci-Fi']",4,0.4077503
5294,tt12885852,Batman: Soul of the Dragon,movies,"['Based on a Comic', 'Supernatural', 'Superheroes', 'Super-Villains', 'Superpowers', 'Crimes', 'Demonic Possession', 'Adventures', 'Sacrifice', 'Organized Crime', 'Cults', 'Swords', 'Action', 'Gotham City', 'DC Comics', 'Demons', 'Dark', 'Violent', 'Animation', 'Deities', '1970s', 'Suspenseful', 'Action-Packed']","['Animation', 'Action', 'Adventure', 'Crime']",0,0.47375762
5295,tt0068816,Lone Wolf and Cub: Baby Cart at the River Styx,movies,"['Children', 'Ninjas', 'Countryside', 'Samurai', 'Japan', '1600s', 'Adventurers or Explorers', 'Rebelliousness', 'Parents', 'Femme Fatale', 'Survival', 'Duels', 'Revenge', 'Exciting', 'Gory', 'Violent', 'Kidnappings', 'Assassins', 'Chaotic', 'Rescues', 'Murder', 'Sequel', 'Cult Classic', 'Swords', 'Loyal Sidekick', 'Based on a Comic', 'Missions', 'Foreign', 'Prodigies', 'Mercenaries']","['Action', 'Adventure', 'Drama']",5,0.49418885
5296,tt0246578,Donnie Darko,movies,"['Complex', 'Critically Acclaimed', 'Plot Twists', 'Time Travel', 'Mysterious', 'Cult Classic', 'Suburbs', 'Teens', 'Virginia', 'Slackers', 'Thriller', 'Power', 'Misfits', 'First Love', 'Science Fiction', 'Children', 'Parents', 'Illnesses', 'Offbeat', 'Love', 'Adolescence', 'Surreal', 'Drama', 'Mental Health', 'Fantasy', 'Coming of Age', 'Independent']","['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",4,0.39010182
5297,tt6566768,Native Son,movies,"['2010s', 'Young Adults', 'On the Run', 'Discrimination', 'Police', 'Chicago', 'Racism', 'Captivating', 'Raw', 'Based on a Novel', 'Social Issues', 'Morality', 'Lies', 'Unique', 'Fugitives', 'Poetic', 'Award-Winning', 'Murder']",['Drama'],7,0.31698883
5298,tt1935179,Mud,movies,"['Independent', 'Emotional', 'Fugitives', 'Secrets', 'Slow', 'Arkansas', 'Serious', 'Guns', 'Adolescence', 'Friends', 'Unlikely Friendship', 'Coming of Age', 'Critically Acclaimed', 'Teens', 'On the Run', 'Fathers', 'Introspection', 'Drama', 'Danger', 'Loss of Innocence', 'Disappointment', 'Hope', 'Masculinity', 'Islands', 'Sincere']",['Drama'],4,0.6479674
5299,tt0047478,Seven Samurai,movies,"['Warriors', 'Rescues', 'Tense', 'Classic', 'Hope', 'Drama', 'Samurai', 'Adventures', 'Military', 'Culture Clash', 'Gangs', 'Against the Odds', 'Missions', 'Danger', 'Captivating', 'Award-Nominated', 'Epic', 'Battle Zones', 'Slow', 'Villages', 'Japan', 'Good vs Evil', 'Action', 'Black & White', 'Leadership', 'Obsession', 'Rivals', 'Period Piece', 'Critically Acclaimed']","['Action', 'Drama']",1,0.39035836
5300,tt0040971,Winter Meeting,movies,"['Smart', 'New York City', 'Artists', 'Passion', 'Black & White', 'Couples', 'Winter', 'Dating', 'Sincere', 'True Purpose', 'Drama', 'Soldiers', 'Haunted By the Past', 'Based on a Novel', 'Slow', 'Connecticut', 'Writers', 'Seeking Fulfillment', 'Romance', 'Relationships', '20th Century', 'Heroes']","['Drama', 'Romance']",4,0.37552276
5301,tt6543420,Andre the Giant,special,"['Wrestling', '1980s', 'Informative', 'Biography', 'Relatives', 'Award-Nominated', 'Unique', 'Entertainment', 'Archival Footage', 'Athletes', 'Family', 'Celebrities', 'Coworkers', 'Sports', 'Fame', 'Career', 'United States', 'Death', '2010s', 'Touching', 'Documentary', 'Friends']","['Documentary', 'Biography', 'Sport']",3,0.490236
5302,tt0116410,Ghosts of Mississippi,movies,"['Death', 'Cruelty', 'Heritage', 'United States', 'Murder', 'Crises', 'Social Issues', 'Intense', 'Human Rights', 'Mississippi', 'Violence', 'Dramatic', 'Based on a True Story', 'Africa', '1960s', 'Corruption', 'Crimes', 'Civil Rights']","['Drama', 'History']",7,0.7882348
5303,tt0881891,All About Steve,movies,"['Nerds', 'Stalkers', 'Heart-Warming', 'Misfits', 'Adult Humor', 'Flirting', 'Comedy', 'Children', 'Rivals', 'Natural Disasters', 'Quirky', 'California', 'Writers', 'Romance', 'Singles Life', 'Buddies', 'Fun', 'Unlikely Friendship', 'Media', 'Romcom', 'Interviewers', 'Loners', 'Contemporary', 'Pursuing a Dream', 'Campy']","['Comedy', 'Romance']",2,0.41840327
5304,tt8368406,Vivarium,movies,"['Disturbing', 'Fictional World', 'Children', 'Dysfunctional Family', 'Mysteries', 'Alternate Reality', 'Experimental', 'Obsession', 'Thought-Provoking', 'Satire', 'Teachers', 'Contemporary', 'Science Fiction', 'Trapped', 'Adulthood', 'Boyfriends or Girlfriends', 'Horror', 'Social Commentary', 'Paranoia', 'Murder', 'Real Estate Developers or Agents', 'Surreal', 'Professors', 'Original Story']","['Horror', 'Mystery', 'Sci-Fi']",5,0.46988872
5305,tt0289765,Red Dragon,movies,"['Race Against Time', 'Psychiatrists', 'Cannibalism', 'Thrilling', 'Prisoners', 'Psychology', 'Prequel', 'Thriller', 'Psychological', 'Abductions', 'Psychopaths', 'Haunted By the Past', 'Murder', 'Mind Games', 'Police', 'United States', 'Protecting the Innocent', 'Crimes', 'Discovering the Truth', 'Big Cities', 'Mysteries', 'Dark', 'Media', 'Intense', 'Searches', '1980s', 'Detectives', 'FBI', 'Serial Killers', 'Based on a Novel']","['Crime', 'Drama', 'Thriller']",5,0.6984234
5306,tt0289765,Red Dragon,movies,"['Remake', '1980s', 'Tense', 'Psychiatrists', 'Violent', 'Horror', 'Spouses', 'Serial Killers', 'Suspenseful', 'Police', 'Crimes', 'Murder', 'Missouri', 'Manipulation', 'Trauma', 'Thriller', 'Mental Disabilities', 'Mind Games', 'Florida', 'Prequel', 'Mysteries', 'Psychological', 'Abuse', 'Based on a Novel']","['Crime', 'Drama', 'Thriller']",5,0.5743351
5307,tt0938330,Silent Hill: Revelation 3D,movies,"['Gloomy', 'Against the Odds', 'Discovering the Truth', 'Students', 'Death', 'Supernatural', 'Murder', 'Teens', 'Horror', 'Fantasy', 'Small Towns', 'Survival', 'Good vs Evil', 'Haunted By the Past', 'Psychological', 'Fear', 'Tense', '2010s', 'Damsel in Distress', 'United States', 'Dreams', 'Based on a Game', 'Alternate Reality', 'Sequel', 'Missing People', 'Rescues', 'Scary', 'Parents', 'Award-Nominated', 'Daughters']","['Horror', 'Mystery', 'Thriller']",5,0.6475212
5308,tt0089994,Sesame Street Presents Follow That Bird,movies,"['Animals', 'Teamwork', 'Adoptions', 'Family', 'Adventures', 'Lighthearted', 'Friendship', 'United States', 'Discovery or Exploration', 'Silly']","['Adventure', 'Comedy', 'Family', 'Musical']",0,0.64776105
5309,tt3725034,Pups United,movies,"['Stadiums', 'Coaches', 'Dogs', '2010s', 'Leadership', 'Athletes', 'United States', 'Sports Teams', 'Happiness', 'Soccer', 'Comedy', 'Heart-Warming', 'Humor', 'Energetic', 'Fun', 'Humanized Animals', 'Criminals', 'Heists', 'Family', 'Villains', 'Robberies', 'Animals', 'Silly']",['Family'],2,0.31792212
5310,tt1839648,The Pee-wee Herman Show On Broadway,movies,"['Uplifting', 'Fun', 'Slapstick Comedy', '2010s', 'Happy', 'Nostalgic', 'Chaotic', 'Based on a TV Series', 'Misfits', 'Emmy Nominated', 'Puppets', 'Campy', 'New York (State)', 'Based on a Stage Play', 'Silly', 'Chaos', 'Fantasy', 'Friends', 'Underdogs', 'Comedy', 'Theaters', 'Offbeat']",['Comedy'],2,0.4617769
5311,tt0337909,Calendar Girls,movies,"['Fun', 'Inspiring', 'Based on a True Story', 'London', 'Friends', 'Drama', 'Award-Winning', 'Comedy', 'Money', 'Semi-Serious', 'Hospitals', 'Friendship']","['Comedy', 'Drama']",1,0.46849906
5312,tt0338580,Baby Looney Tunes,series,"['Lighthearted', 'United States', 'Practical Jokes or Pranks', 'Based on a TV Series', 'Animation', 'Silly', 'Humanized Animals', 'Babies', 'Friendship', 'Animals', 'Family', 'Funny']","['Animation', 'Adventure', 'Comedy', 'Family']",0,0.66766924
5313,tt1798603,Bad Santa 2,movies,"['Urban', 'Cons or Frauds', 'Pessimistic', 'Betrayal', 'Robberies', 'Christmas', 'Crimes', 'Fun', 'Hotels', 'Restaurants', 'Redemption', 'Loyal Sidekick', 'Mothers', 'Seniors', 'Bars', '2010s', 'Cynical', 'Buddies', 'Criminal Protagonist', 'Humor', 'Addiction', 'Alcohol', 'Edgy', 'Reunions', 'Adulthood', 'Chicago', 'Antiheroes', 'Comedy', 'Sequel']","['Comedy', 'Crime', 'Drama']",2,0.52072406
5314,tt0261289,Serving Sara,movies,"['Texas', 'Exes', 'Road Trips', 'Underdogs', 'Rivals', 'Romcom', 'Wealth', 'Flirting', 'Simple', 'Revenge', 'Affairs or Infidelity', 'Journeys', 'Adult Humor', 'Law Enforcement', 'Divorces', 'Married Life', 'Crude Humor', 'Humor', 'Self-Discovery', 'Fun', '2000s', 'Silly', 'Romantic', 'New York (State)', 'On the Road']","['Comedy', 'Romance']",2,0.46558648
5315,tt0138304,The Astronaut's Wife,movies,"['Spacecrafts', 'Children', 'Intense', 'Astronauts', 'Abuse of Authority', 'Cons or Frauds', 'Couples', 'Paranoia', 'Accidents', 'Suicides', 'Dramatic', 'Murder', 'Survival', 'Tragedies', 'Dark', 'Mental Health', 'Torture', 'Relationships', 'Missions', 'Love', 'Spouses', 'Space']","['Drama', 'Sci-Fi', 'Thriller']",7,0.44969195
5316,tt1680059,Born to Be Wild 3D,movies,"['Animals', 'Relationships', '2010s', 'Wild Animals', 'Award-Winning', 'Informative', 'Unique', 'Documentary', '3-D', 'United Kingdom', 'Emotional']","['Documentary', 'Short', 'Adventure']",3,0.33162683
5317,tt8210820,Being Serena,series,"['Inspiring', 'Documentary', 'Feminism', 'Athletes', 'Self-Discovery', 'Competitions', 'Emotional', 'Confidence', '2010s', 'Pregnancy', 'Sports', 'Interpersonal Relations', 'United States', 'Parents', 'Health', 'Siblings', 'Against the Odds', 'Introspection', 'Pain', 'Training', 'Aging', 'Interviews', 'Tennis', 'Starting Over', 'Empowering', 'Fear']","['Documentary', 'Sport']",1,0.31245664
5318,tt2861424,Rick and Morty,series,"['Teens', 'Dark', 'Animation', 'Robots', 'Adult Humor', 'Social Commentary', 'Smart', 'Teamwork', 'Adventures', 'Aliens', 'Action', 'Emmy Winner', 'Mad Scientists', 'Science Fiction', 'Pop Culture', 'Fantasy World', 'Fantasy', 'Spacecrafts', 'Distant Planet', 'Crude Humor', '2010s', 'On the Road', 'Satire', 'Space', 'Comedy', 'Suburbs', 'Grandchildren', 'Silly', 'Society', 'Funny']","['Animation', 'Adventure', 'Comedy', 'Sci-Fi']",0,0.46873817
5319,tt1578873,Pretty Little Liars,series,"['Mental Health', 'Betrayal', '2010s', 'Small Towns', 'Dating', 'Lies', 'Captivating', 'Coming of Age', 'Pennsylvania', 'High Schools', 'Murder', 'Crimes', 'Secrets', 'Young Adults', 'Romance', 'Based on a Novel', 'Friendship', 'Thrilling', 'Kidnappings', 'United States', 'Relationships', 'Duplicity', 'Mysteries']","['Drama', 'Mystery', 'Romance', 'Thriller']",7,0.409779
5320,tt9310314,Amanda Seales: I Be Knowin',special,"['Stand-Up Comedy', 'Society', 'Comedians', 'Theaters', 'Adult Humor', 'Funny', 'Comedy', 'Witty', 'Social Commentary', 'Smart', '2010s']",['Comedy'],3,0.61510473
5321,tt3614530,Jem And The Holograms,movies,"['Musicians', 'Talent', 'Uplifting', 'Family', 'Award-Nominated', 'Bands', 'Sisters', 'Coming of Age', 'Friends', 'True Purpose', 'Fame', 'Entertainment', 'Media', 'Music', 'Hollywood', 'Business Executives', 'Teens', 'Based on a TV Series', 'Self-Discovery', 'Adventures', 'Drama', 'Small Towns', 'Business', 'Parents', 'Inspiring', 'Bosses', 'Secret Identities', 'Rise to the Top', 'Journeys']","['Adventure', 'Drama', 'Family', 'Fantasy', 'Music', 'Romance', 'Sci-Fi']",3,0.35205597
5322,tt6556890,Batman and Harley Quinn,movies,"['Vigilantes', 'Fun', 'Good vs Evil', 'Secret Identities', 'Gotham City', 'Partners', 'Superheroes', 'Fighting', 'Semi-Serious', 'Adult Humor', 'Award-Nominated', 'Fantasy World', 'Protecting the Innocent', '2010s', 'Criminals', 'Investigations', 'Super-Villains', 'Animation', 'Based on a Comic', 'Action', 'Crimes', 'Fantasy', 'Adventures']","['Animation', 'Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy', 'Sci-Fi']",0,0.7148
5323,tt0117038,Michael,movies,"['Heavy', 'Dramatic', 'Mishaps or Misfortunes', 'Immortality', 'Gratitude', 'Friendship', 'Iowa', 'Miracles', 'Sacrifice', '1990s', 'Generosity', 'Relationships', 'Heroes', 'Rescues', 'Spirituality']","['Comedy', 'Drama', 'Fantasy']",7,0.522357
