title_name,title_number,offering_start_date,genre,medal,pred_type,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01,2026-06-01,2026-07-01,2026-08-01,2026-09-01,2026-10-01,2026-11-01,2026-12-01,2027-01-01,2027-02-01,2027-03-01,2027-04-01,2027-05-01,2027-06-01,2027-07-01,2027-08-01,2027-09-01,2027-10-01,2027-11-01,2027-12-01,2028-01-01,2028-02-01,2028-03-01,2028-04-01,2028-05-01,2028-06-01,2028-07-01,2028-08-01,2028-09-01,2028-10-01,2028-11-01,2028-12-01,2029-01-01,2029-02-01,2029-03-01,2029-04-01,2029-05-01,2029-06-01,2029-07-01,2029-08-01,2029-09-01,2029-10-01,2029-11-01,2029-12-01,2030-01-01,2030-02-01,2030-03-01,2030-04-01
AQUAGIRL S1B,447.0,2026-03-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA WEATHERMAN CHARGED WITH MURDER S1,167.0,2025-09-01,drama,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004376009339458863,-0.0019113441780844373,-0.0009458322080457401,-0.0006472139657257191,-0.00047958353670892546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARKHAM ASYLUM S1 / BOOSTER GOLD S1,481.0,2026-09-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016719294489851162,-0.007302618368910503,-0.0036137142308426636,-0.002472792000999442,-0.0018323311859550129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: Co-Pro Anime (e.g., Ninja Kamui, Lazarus)",1451.0,2026-07-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0013123823159829399,-0.0006545885097231778,-0.00045160312795230757,-0.00032496254430085817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: Co-Pro Anime (e.g., Ninja Kamui, Lazarus)",1473.0,2027-07-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0013123823159829399,-0.0006545885097231778,-0.00045160312795230757,-0.00032496254430085817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: Co-Pro Anime (e.g., Ninja Kamui, Lazarus)",1495.0,2028-07-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0013123823159829399,-0.0006545885097231778,-0.00045160312795230757,-0.00032496254430085817,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: Co-Pro Anime (e.g., Ninja Kamui, Lazarus)",1517.0,2029-07-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0013123823159829399,-0.0006545885097231778,-0.00045160312795230757,-0.00032496254430085817,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1420.0,2025-06-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006834023899249628,-0.0004387452486623162,-0.0003378204235908496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1421.0,2025-07-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0013123823159829399,-0.0006545885097231778,-0.00045160312795230757,-0.00032496254430085817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1422.0,2025-05-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.001283568435781155,-0.0006834023899249628,-0.00045160312795230757,-0.00032496254430085817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1423.0,2025-08-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.001283568435781155,-0.0006834023899249628,-0.0004387452486623162,-0.0003378204235908496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1424.0,2025-04-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006662477185112554,-0.0004558999200760236,-0.0003378204235908496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1438.0,2026-02-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0029514323957136454,-0.0014178639001297196,-0.0006907859910113295,-0.0004649430599600727,-0.00036377787333713576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1439.0,2026-11-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006834023899249628,-0.0004127877989160301,-0.00036377787333713576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1440.0,2026-01-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0012240295736507456,-0.0007084041117057324,-0.00044732493926566983,-0.00036377787333713576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1441.0,2026-12-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0013123823159829399,-0.0006200513693735381,-0.0004603448613986813,-0.0003507579512041243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1442.0,2026-06-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006834023899249628,-0.0004387452486623162,-0.0003378204235908496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1460.0,2027-02-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0029514323957136454,-0.0014178639001297196,-0.0006907859910113295,-0.0004649430599600727,-0.00036377787333713576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1461.0,2027-11-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006834023899249628,-0.00042580772104904154,-0.0003507579512041243,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1462.0,2027-01-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0012240295736507456,-0.0007084041117057324,-0.00044732493926566983,-0.00036377787333713576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1463.0,2027-12-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0013123823159829399,-0.0006374338383094704,-0.0004558999200760236,-0.0003378204235908496,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1464.0,2027-06-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006834023899249628,-0.0004387452486623162,-0.0003378204235908496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1482.0,2028-02-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0030178864830743674,-0.0013815049990352703,-0.0006783089254394595,-0.0004603448613986813,-0.0003507579512041243,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1483.0,2028-11-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006834023899249628,-0.0004127877989160301,-0.00036377787333713576,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1484.0,2028-01-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0012541247599170183,-0.0006956913943753918,-0.00044296239246274896,-0.0003507579512041243,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1485.0,2028-12-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0013123823159829399,-0.0006200513693735381,-0.0004603448613986813,-0.0003507579512041243,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1486.0,2028-06-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006834023899249628,-0.0004387452486623162,-0.0003378204235908496,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1504.0,2029-02-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0029514323957136454,-0.0014178639001297196,-0.0006907859910113295,-0.0004649430599600727,-0.00036377787333713576,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1505.0,2029-11-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006834023899249628,-0.0004127877989160301,-0.00036377787333713576,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1506.0,2029-01-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0012240295736507456,-0.0007084041117057324,-0.00044732493926566983,-0.00036377787333713576,,,,,,,,,,,
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1507.0,2029-12-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.0013123823159829399,-0.0006200513693735381,-0.0004603448613986813,-0.0003507579512041243
"Adult Animation PLACEHOLDER: WBA IP-based (e.g., GoT, Harley Quinn, Velma, My Adventures with Superman, Creature Commandos)",1508.0,2029-06-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003082477223547266,-0.0013463579344265087,-0.0006834023899249628,-0.0004387452486623162,-0.0003378204235908496,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1425.0,2025-09-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004068462323569154,-0.001777014437741441,-0.0008793588871380631,-0.000601727608554072,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1426.0,2025-03-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.0005790857107367182,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1427.0,2025-10-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.000596056411137265,-0.00042890758704058316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1428.0,2025-02-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003895500479547433,-0.0018713928568751131,-0.000911746162018602,-0.0006136633573810106,-0.0004801386886217019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1443.0,2026-05-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.001283568435781155,-0.0006834023899249628,-0.00045160312795230757,-0.00032496254430085817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1444.0,2026-08-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.0005790857107367182,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1445.0,2026-04-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004068462323569154,-0.001777014437741441,-0.0008793588871380631,-0.000601727608554072,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1446.0,2026-09-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004068462323569154,-0.001777014437741441,-0.0008793588871380631,-0.000601727608554072,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1447.0,2026-03-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.0005790857107367182,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1465.0,2027-05-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.001283568435781155,-0.0006834023899249628,-0.00045160312795230757,-0.00032496254430085817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1466.0,2027-08-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.0005790857107367182,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1467.0,2027-04-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004068462323569154,-0.001777014437741441,-0.0008793588871380631,-0.000601727608554072,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1468.0,2027-09-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004068462323569154,-0.001777014437741441,-0.0008793588871380631,-0.000601727608554072,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1469.0,2027-03-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.0005790857107367182,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1487.0,2028-05-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.001283568435781155,-0.0006834023899249628,-0.00045160312795230757,-0.00032496254430085817,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1488.0,2028-08-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.0005790857107367182,-0.0004458782874411299,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1489.0,2028-04-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004068462323569154,-0.001777014437741441,-0.0008793588871380631,-0.000601727608554072,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1490.0,2028-09-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004068462323569154,-0.001777014437741441,-0.0008793588871380631,-0.000601727608554072,-0.0004458782874411299,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1491.0,2028-03-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.0005790857107367182,-0.0004458782874411299,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1509.0,2029-05-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00314526672219262,-0.001283568435781155,-0.0006834023899249628,-0.00045160312795230757,-0.00032496254430085817,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1510.0,2029-08-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.0005790857107367182,-0.0004458782874411299,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1511.0,2029-04-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004068462323569154,-0.001777014437741441,-0.0008793588871380631,-0.000601727608554072,-0.0004458782874411299,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1512.0,2029-09-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004068462323569154,-0.001777014437741441,-0.0008793588871380631,-0.000601727608554072,-0.0004458782874411299,,,
"Adult Animation PLACEHOLDER: [as] Broad Appeal (e.g., Rick & Morty spin-off, Royal Crackers, Primal)",1513.0,2029-03-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004151336158808866,-0.00169414060250173,-0.0009020007849554169,-0.0005790857107367182,-0.0004458782874411299,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Emerging Talent Incubation (e.g., Smiling Friends, Aqua Teen, YOLO)",1429.0,2025-11-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002034231161784577,-0.0008885072188707205,-0.00045100039247770844,-0.0002724126547780731,-0.00024006934431085094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Emerging Talent Incubation (e.g., Smiling Friends, Aqua Teen, YOLO)",1448.0,2026-10-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002075668079404433,-0.000847070301250865,-0.00045100039247770844,-0.0002980282055686325,-0.00021445379352029158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Emerging Talent Incubation (e.g., Smiling Friends, Aqua Teen, YOLO)",1449.0,2026-02-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019477502397737166,-0.0009356964284375566,-0.000455873081009301,-0.0003068316786905053,-0.00024006934431085094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Emerging Talent Incubation (e.g., Smiling Friends, Aqua Teen, YOLO)",1450.0,2026-11-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002034231161784577,-0.0008885072188707205,-0.00045100039247770844,-0.0002724126547780731,-0.00024006934431085094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Emerging Talent Incubation (e.g., Smiling Friends, Aqua Teen, YOLO)",1470.0,2027-10-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002075668079404433,-0.000847070301250865,-0.00045100039247770844,-0.0002980282055686325,-0.00021445379352029158,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adult Animation PLACEHOLDER: [as] Emerging Talent Incubation (e.g., Smiling Friends, Aqua Teen, YOLO)",1471.0,2027-02-01,comedy,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019477502397737166,-0.0009356964284375566,-0.000455873081009301,-0.0003068316786905053,-0.00024006934431085094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
